title,label1,label2,label3,label4,label5,label6
需求工程的主要内容,knowledge,第2章,第2节,软件工程,浙江大学,陈越
需求工程的起始任务,knowledge,第2章,第2节,软件工程,浙江大学,陈越
需求工程的导出需求过程,knowledge,第2章,第2节,软件工程,浙江大学,陈越
软件需求工程(3),knowledge,第2章,第3节,软件工程,浙江大学,陈越
导出需求需要展开会议,knowledge,第2章,第3节,软件工程,浙江大学,陈越
质量功能展开,knowledge,第2章,第3节,软件工程,浙江大学,陈越
用户脚本及引导产品,knowledge,第2章,第3节,软件工程,浙江大学,陈越
需求工程的开发用例,knowledge,第2章,第3节,软件工程,浙江大学,陈越
建立分析模型,knowledge,第2章,第3节,软件工程,浙江大学,陈越
谈判要求及谈判的艺术,knowledge,第2章,第3节,软件工程,浙江大学,陈越
下节课内容概述,knowledge,第2章,第3节,软件工程,浙江大学,陈越
软件需求工程(4),knowledge,第2章,第4节,软件工程,浙江大学,陈越
需求分析的内容、注意事项等,knowledge,第2章,第4节,软件工程,浙江大学,陈越
分析建模方法,knowledge,第2章,第4节,软件工程,浙江大学,陈越
数据模型与设计模型的区别,knowledge,第2章,第4节,软件工程,浙江大学,陈越
数据建模概念,knowledge,第2章,第4节,软件工程,浙江大学,陈越
面向对象分析（上）,knowledge,第2章,第4节,软件工程,浙江大学,陈越
案例：面向对象分析,knowledge,第2章,第4节,软件工程,浙江大学,陈越
课堂讨论：封装的好处,knowledge,第2章,第4节,软件工程,浙江大学,陈越
软件需求工程(5),knowledge,第2章,第5节,软件工程,浙江大学,陈越
面向对象分析（下）,knowledge,第2章,第5节,软件工程,浙江大学,陈越
基于场景的建模,knowledge,第2章,第5节,软件工程,浙江大学,陈越
案例：家居保安系统,knowledge,第2章,第5节,软件工程,浙江大学,陈越
基于流线的建模（上）,knowledge,第2章,第5节,软件工程,浙江大学,陈越
课堂讨论：数据流图,knowledge,第2章,第5节,软件工程,浙江大学,陈越
习题讲解与说明,knowledge,第2章,第5节,软件工程,浙江大学,陈越
基于流线的建模（下）,knowledge,第2章,第5节,软件工程,浙江大学,陈越
基于类的建模,knowledge,第2章,第5节,软件工程,浙江大学,陈越
建立行为模型,knowledge,第2章,第5节,软件工程,浙江大学,陈越
软件设计(1),knowledge,第3章,第1节,软件工程,浙江大学,陈越
软件工程上下文设计,knowledge,第3章,第1节,软件工程,浙江大学,陈越
设计过程和设计质量（上）,knowledge,第3章,第1节,软件工程,浙江大学,陈越
设计过程和设计质量（下）,knowledge,第3章,第1节,软件工程,浙江大学,陈越
框架、模式及模块化的概念,knowledge,第3章,第1节,软件工程,浙江大学,陈越
信息隐藏及功能独立的概念,knowledge,第3章,第1节,软件工程,浙江大学,陈越
尺寸模块、重构的概念及类的设计,knowledge,第3章,第1节,软件工程,浙江大学,陈越
设计模型,knowledge,第3章,第1节,软件工程,浙江大学,陈越
基于模式的软件设计,knowledge,第3章,第1节,软件工程,浙江大学,陈越
软件设计(2),knowledge,第3章,第2节,软件工程,浙江大学,陈越
软件架构的概念及重要性,knowledge,第3章,第2节,软件工程,浙江大学,陈越
数据设计,knowledge,第3章,第2节,软件工程,浙江大学,陈越
系统风格与模式（上）,knowledge,第3章,第2节,软件工程,浙江大学,陈越
课堂讨论,knowledge,第3章,第2节,软件工程,浙江大学,陈越
系统风格与模式（下）,knowledge,第3章,第2节,软件工程,浙江大学,陈越
系统设计（上）,knowledge,第3章,第2节,软件工程,浙江大学,陈越
软件设计(3),knowledge,第3章,第3节,软件工程,浙江大学,陈越
课前说明,knowledge,第3章,第3节,软件工程,浙江大学,陈越
第一组汇报,knowledge,第3章,第3节,软件工程,浙江大学,陈越
系统与接口设计,knowledge,第3章,第3节,软件工程,浙江大学,陈越
界面设计,knowledge,第3章,第3节,软件工程,浙江大学,陈越
数据库设计,knowledge,第3章,第3节,软件工程,浙江大学,陈越
出错处理设计,knowledge,第3章,第3节,软件工程,浙江大学,陈越
老师点评,knowledge,第3章,第3节,软件工程,浙江大学,陈越
软件设计(4),knowledge,第3章,第4节,软件工程,浙江大学,陈越
系统设计（下）,knowledge,第3章,第4节,软件工程,浙江大学,陈越
系统设计评估,knowledge,第3章,第4节,软件工程,浙江大学,陈越
将数据流映射到软件体系结构中,knowledge,第3章,第4节,软件工程,浙江大学,陈越
课堂作业：系统设计,knowledge,第3章,第4节,软件工程,浙江大学,陈越
软件设计(5),knowledge,第3章,第5节,软件工程,浙江大学,陈越
组件的概念,knowledge,第3章,第5节,软件工程,浙江大学,陈越
基于类的组件设计原则,knowledge,第3章,第5节,软件工程,浙江大学,陈越
设计步骤与工具UML,knowledge,第3章,第5节,软件工程,浙江大学,陈越
传统详细设计,knowledge,第3章,第5节,软件工程,浙江大学,陈越
软件设计(6),knowledge,第3章,第6节,软件工程,浙江大学,陈越
界面设计的三条原则,knowledge,第3章,第6节,软件工程,浙江大学,陈越
第一条原则,knowledge,第3章,第6节,软件工程,浙江大学,陈越
第二条原则,knowledge,第3章,第6节,软件工程,浙江大学,陈越
第三条原则,knowledge,第3章,第6节,软件工程,浙江大学,陈越
（此段视频存在问题）,knowledge,第3章,第6节,软件工程,浙江大学,陈越
作业说明,knowledge,第3章,第6节,软件工程,浙江大学,陈越
软件测试(1),knowledge,第4章,第1节,软件工程,浙江大学,陈越
测试不完美的案例,knowledge,第4章,第1节,软件工程,浙江大学,陈越
测试的目的与内容,knowledge,第4章,第1节,软件工程,浙江大学,陈越
测试（verification）与确认（validation）之间的区别,knowledge,第4章,第1节,软件工程,浙江大学,陈越
测试的组成,knowledge,第4章,第1节,软件工程,浙江大学,陈越
传统软件系统测试及面向对象系统测试,knowledge,第4章,第1节,软件工程,浙江大学,陈越
策略问题（上）,knowledge,第4章,第1节,软件工程,浙江大学,陈越
软件测试(2),knowledge,第4章,第2节,软件工程,浙江大学,陈越
策略问题（下）,knowledge,第4章,第2节,软件工程,浙江大学,陈越
传统软件系统的单元测试,knowledge,第4章,第2节,软件工程,浙江大学,陈越
传统软件系统的集成测试及其改进,knowledge,第4章,第2节,软件工程,浙江大学,陈越
回归测试及冒烟测试,knowledge,第4章,第2节,软件工程,浙江大学,陈越
传统软件测试标准,knowledge,第4章,第2节,软件工程,浙江大学,陈越
面向对象系统的单元测试,knowledge,第4章,第2节,软件工程,浙江大学,陈越
验证测试、恢复测试、安全测试及压力测试,knowledge,第4章,第2节,软件工程,浙江大学,陈越
调试,knowledge,第4章,第2节,软件工程,浙江大学,陈越
软件测试(3),knowledge,第4章,第3节,软件工程,浙江大学,陈越
课前说明,knowledge,第4章,第3节,软件工程,浙江大学,陈越
什么是好的测试,knowledge,第4章,第3节,软件工程,浙江大学,陈越
测试设计原则及软件的可测试性,knowledge,第4章,第3节,软件工程,浙江大学,陈越
白盒测试,knowledge,第4章,第3节,软件工程,浙江大学,陈越
路径测试,knowledge,第4章,第3节,软件工程,浙江大学,陈越
控制结构测试,knowledge,第4章,第3节,软件工程,浙江大学,陈越
软件测试(4),knowledge,第4章,第4节,软件工程,浙江大学,陈越
条件测试,knowledge,第4章,第4节,软件工程,浙江大学,陈越
数据流测试,knowledge,第4章,第4节,软件工程,浙江大学,陈越
循环测试,knowledge,第4章,第4节,软件工程,浙江大学,陈越
黑盒测试,knowledge,第4章,第4节,软件工程,浙江大学,陈越
面向对象测试方法,knowledge,第4章,第4节,软件工程,浙江大学,陈越
分类测试,knowledge,第4章,第4节,软件工程,浙江大学,陈越
内部类测试用例设计,knowledge,第4章,第4节,软件工程,浙江大学,陈越
结语,knowledge,第4章,第4节,软件工程,浙江大学,陈越
课堂讨论,knowledge,第4章,第4节,软件工程,浙江大学,陈越
web项目管理、web需求分析、web应用软件设计、web应用软件测试(1),knowledge,第5章,第1节,软件工程,浙江大学,陈越
 web App与普通App所区分的特点，并举例说明,knowledge,第5章,第1节,软件工程,浙江大学,陈越
web App的分类，并以支付宝为例说明它属于哪一分类；以及自己负责的模块是否具有web App性能；介绍市面上流行的网站界面属于哪种类型，并给理由说明,knowledge,第5章,第1节,软件工程,浙江大学,陈越
学生讨论,knowledge,第5章,第1节,软件工程,浙江大学,陈越
 webApp底层的几个层次介绍,knowledge,第5章,第1节,软件工程,浙江大学,陈越
介绍WebE Process Model，给出Process Model的示意图；WebE Process Model的8个基本问题（多重要、布局、展示方式、几步操作、面向用户群、复杂度、帐户注册、是否无障碍访问等）,knowledge,第5章,第1节,软件工程,浙江大学,陈越
列举出最佳实践有哪些（先确定大方向再细节；做一套套用例；轻量级的plan；动手前先做模型）,knowledge,第5章,第1节,软件工程,浙江大学,陈越
举例ZOJ系统，online judge等来说明项目后期维护的持续性，说明model存在的必要性,knowledge,第5章,第1节,软件工程,浙江大学,陈越
说明一致性检查的重要性、能否快速重用、上线之前充分的测试,knowledge,第5章,第1节,软件工程,浙江大学,陈越
web项目管理、web需求分析、web应用软件设计、web应用软件测试(2),knowledge,第5章,第2节,软件工程,浙江大学,陈越
webApp运行时需要 考虑的事情，并由学生讨论,knowledge,第5章,第2节,软件工程,浙江大学,陈越
为什么要做这个网站、这个网站的作用，通过用户对上述问题的回答，抽取出两大类信息（信息目标——内容数据等、功能目标）,knowledge,第5章,第2节,软件工程,浙江大学,陈越
采集需求（描述用户的类型、网站的类型、需求的风格、使用的场合等），然后沟通,knowledge,第5章,第2节,软件工程,浙江大学,陈越
举例说，做一个网站，是否有人感兴趣（事先采集数据如问卷、用法、分析数据、操作和完成的功能、用例定义),knowledge,第5章,第2节,软件工程,浙江大学,陈越
"做规划即Project Planning，并给出了一个关于传统、小型、大型的3种项目特点对照表,并举例说明",knowledge,第5章,第2节,软件工程,浙江大学,陈越
提问学生整个项目进行组队需要什么人及角色； 介绍WebE 队伍成员，以做选课网站为例，说明这些角色对应的职位,knowledge,第5章,第2节,软件工程,浙江大学,陈越
开发策略（外包、内包），并介绍外包，举例说明外包过程、怎样避免一些问题,knowledge,第5章,第2节,软件工程,浙江大学,陈越
学生讨论,knowledge,第5章,第2节,软件工程,浙江大学,陈越
外包——通过哪些步骤来初始化项目；内包——范围、限制条件、定义增量项目策略、任务分析、软件规模评估、选择任务集、用例线索,knowledge,第5章,第2节,软件工程,浙江大学,陈越
webE最好的实践、最差的实践评价指标（价钱、是否有人用、更多不必要的改变等）,knowledge,第5章,第2节,软件工程,浙江大学,陈越
web项目管理、web需求分析、web应用软件设计、web应用软件测试(3),knowledge,第5章,第3节,软件工程,浙江大学,陈越
介绍webApp需求分析的目标、主要任务（formulation、做什么、分析模型），说明formulation阶段,knowledge,第5章,第3节,软件工程,浙江大学,陈越
用例的设计及讲解，结合书上例子说明通用的用例设计（登录、描述性的内容、模块功能等），需要注意的问题（不要太深层）,knowledge,第5章,第3节,软件工程,浙江大学,陈越
分析模型:内容模型及其需要哪些工具来描述、用户交互模型及其需要哪些工具来描述,knowledge,第5章,第3节,软件工程,浙江大学,陈越
分析模型：功能模型及其两个层次的功能、识别模型及其两个端（服务端、客户端）,knowledge,第5章,第3节,软件工程,浙江大学,陈越
关系导航分析（RNA），即导航问题——受众分析、元素分析、关系分析；并将网站问题与普通问题对比,knowledge,第5章,第3节,软件工程,浙江大学,陈越
web项目管理、web需求分析、web应用软件设计、web应用软件测试(4),knowledge,第5章,第4节,软件工程,浙江大学,陈越
将需求报告中出现的问题反馈给学生,knowledge,第5章,第4节,软件工程,浙江大学,陈越
web Engineering的设计模型，设计与质量、设计目标,knowledge,第5章,第4节,软件工程,浙江大学,陈越
学生讨论，为什么相比普通软件，Visual appeal更重要，以支付宝为例，解释为什么Visual appeal更重要，总结web设计需要特别考虑的上述问题,knowledge,第5章,第4节,软件工程,浙江大学,陈越
webE 设计金字塔由用户到技术人员依次（界面设计、美工设计、内容设计、导航设计、结构设计、组成设计等）,knowledge,第5章,第4节,软件工程,浙江大学,陈越
界面设计及主要问题,knowledge,第5章,第4节,软件工程,浙江大学,陈越
WebE区别于普通应用的重要特点（视觉明显区分、为用户设出最简单操作、让用户用最少的精力完成最多的工作）,knowledge,第5章,第4节,软件工程,浙江大学,陈越
说明界面控制；说明界面设计的工作流——共10步（,knowledge,第5章,第4节,软件工程,浙江大学,陈越
美工设计，需要注意的基本问题留白、重点内容、大多数人阅读习惯左上至右下、导航、内容功能相同的组、尽量要保证格式一致、别把所有亮点都放在后面等）,knowledge,第5章,第4节,软件工程,浙江大学,陈越
内容设计（UML）和结构设计（内容结构如网格、层次、网）；整体架构（MVC）,knowledge,第5章,第4节,软件工程,浙江大学,陈越
导航设计（语义方面——用例的描述；语法方面——机制如水平大类4~7个、垂直方向数目任意【因为鼠标滚轮是竖直的】、标识、Site map等）,knowledge,第5章,第4节,软件工程,浙江大学,陈越
架构分级设计，划分为4大类功能（动态生成、数据计算、查询、与外部沟通）,knowledge,第5章,第4节,软件工程,浙江大学,陈越
web项目管理、web需求分析、web应用软件设计、web应用软件测试(5),knowledge,第5章,第5节,软件工程,浙江大学,陈越
课程时间安排（无关本讲内容）,knowledge,第5章,第5节,软件工程,浙江大学,陈越
web应用软件测试不同的地方(好的应用应具备的特性——从内容、功能、结构、可用性、可导航性、性能、兼容性、可交互性、安全等10方面展开)，并提问,knowledge,第5章,第5节,软件工程,浙江大学,陈越
学生讨论,knowledge,第5章,第5节,软件工程,浙江大学,陈越
测试维护时比较困难的5个问题——系统配置引起错误、很难在其他机器重现的错误、静态动态的操作环境产生错误等，得出结论——环境的重要性,knowledge,第5章,第5节,软件工程,浙江大学,陈越
测试策略(共10个)、测试流程：内容测试、界面测试（界面设计+美工设计）、导航测试（导航设计+架构设计）、底层测试（配置测试+性能测试+安全测试），以及内容测试的错误（语法、语义）,knowledge,第5章,第5节,软件工程,浙江大学,陈越
为什么数据库测试更复杂?因而，需要做分层处理，关于分层的5层结构（用户层、服务层-webApp、服务层-数据交互、服务层-数据管理、数据库层-数据接口),knowledge,第5章,第5节,软件工程,浙江大学,陈越
用户界面测试，发现错误的重点（特定的界面机制、界面实现的导航展示）与测试策略（测试界面特征、每次种界面机制、整个测试机制——NSU、NSU的语义正确生测试、环境测试）,knowledge,第5章,第5节,软件工程,浙江大学,陈越
web项目管理、web需求分析、web应用软件设计、web应用软件测试(6),knowledge,第5章,第6节,软件工程,浙江大学,陈越
提出WebApp测试概念，列出了质量的度量指标(9方面）、讨论不同点（1症状、2无法在别的环境重现同一错误、3配置原因导致的错误、4难从客户端、服务器和网络层追踪、5静态和动态的操作环境产生错误），说明环境对于错误的重要作用,knowledge,第5章,第6节,软件工程,浙江大学,陈越
测试策略（1内容模型、2界面模型、3设计模型、4用户界面、5功能构件、6导航、7配置、8安全、9性能、10最终用户）、 从技术层面上看，整个测试流程为：内容测试、界面测试、导航测试、构件测试、底层测试,knowledge,第5章,第6节,软件工程,浙江大学,陈越
讲解内容测试的目标、内容测试中的数据库测试为何复杂，归结为层间交互，并专门讲层间交互,knowledge,第5章,第6节,软件工程,浙江大学,陈越
回顾用户界面测试策略与界面测试目标、用户界面的机制，以流程图形式展开,knowledge,第5章,第6节,软件工程,浙江大学,陈越
可用性测试（由webE团队设计、内部用户执行）的要点——目标、可评估等,knowledge,第5章,第6节,软件工程,浙江大学,陈越
构件测试的要点——发现webApp功能错误、数据库测试等、导航测试的目标（分语法与语义两类）,knowledge,第5章,第6节,软件工程,浙江大学,陈越
配置测试的服务器端和客户端需要注意的要点,knowledge,第5章,第6节,软件工程,浙江大学,陈越
安全测试，主要包括易受攻击地方的查找、在客户端、服务器端易受攻击的地方定位,knowledge,第5章,第6节,软件工程,浙江大学,陈越
性能测试的目标——仿真现实世界的负载情境，并以阿里的支付宝为例子，来讲解性能测试的load testing与 stress testing,knowledge,第5章,第6节,软件工程,浙江大学,陈越
web项目管理、web需求分析、web应用软件设计、web应用软件测试(7),knowledge,第5章,第7节,软件工程,浙江大学,陈越
用户界面测试的可用性测试（webE团队设计、内测用户执行）,knowledge,第5章,第7节,软件工程,浙江大学,陈越
构件级测试里的webApp功能错误、黑盒白盒测试、数据库测试等；导航测试（从语法和语义方面）概述,knowledge,第5章,第7节,软件工程,浙江大学,陈越
配置测试里的服务器端和客户端测试各需要注意哪些,knowledge,第5章,第7节,软件工程,浙江大学,陈越
安全测试的最薄弱的三个环节——客户端环境、网络交流、服务器端环境；以及客户端的薄弱环节——浏览器、邮件系统等,knowledge,第5章,第7节,软件工程,浙江大学,陈越
性能测试的目标、性能测试的两大块——Load Testing(正常值时改变访问量后测试)、并发量（每件事情需要完成的）、公式P=N*T*D改变P的值测试，比如大并发量时会怎样; Stress Testing(临界点的测试),knowledge,第5章,第7节,软件工程,浙江大学,陈越
第二个讨论题——假定支付宝的百万用户量，每天十万并发访问，产生1TB级的数据，考虑并发、存储、数据库对100万数据的支持，怎样进行性能测试,knowledge,第5章,第7节,软件工程,浙江大学,陈越
web项目管理、web需求分析、web应用软件设计、web应用软件测试(1),knowledge,第6章,第1节,软件工程,浙江大学,陈越
课前疏导、小组领导需要知道的4P（People、Product、Process、Project,knowledge,第6章,第1节,软件工程,浙江大学,陈越
People-项目干系人（基层管理、技术管理、开发人员、客户、内测用户）,knowledge,第6章,第1节,软件工程,浙江大学,陈越
怎样去领导团队、组织、团结、激发新点子、鼓励成员,knowledge,第6章,第1节,软件工程,浙江大学,陈越
什么样的人适合做团队领导人——MOI 模型（Motivation激励、Organization 组织、Ideas or innovation激发新点子）,knowledge,第6章,第1节,软件工程,浙江大学,陈越
怎么组队，需要什么样的人（估计项目难度、估计项目规模、项目持续时间等）、团队的组织结构——（Closed 传统结构、Random没有领导互相商量、Open两者折中、Synchronous同步）,knowledge,第6章,第1节,软件工程,浙江大学,陈越
分析小组的人力资源、分析小组内部架构，小组讨论,knowledge,第6章,第1节,软件工程,浙江大学,陈越
避免队伍陷入某种境地——抓狂失慌、人际摩擦、流程不顺畅、互相推卸责任、失败返工；领导者需要关心的事情——上下文（事情范畴）、信息类型（输入输出）、功能和性能（如安全性、限制要求）、分工等,knowledge,第6章,第1节,软件工程,浙江大学,陈越
拆解完以后，需要做的事情，比如迭代式模型、激增式模型、定义任务集合等,knowledge,第6章,第1节,软件工程,浙江大学,陈越
看到哪些景象，说明有大麻烦；一些常识建议——第一步大方向走对（可以实现）、不怕慢就怕站、高层主管靠边站、追踪过程、方案越简单越好、把错误教训记录以作提醒,knowledge,第6章,第1节,软件工程,浙江大学,陈越
5W（why/when/what/who/where）和2H（How/How much）,knowledge,第6章,第1节,软件工程,浙江大学,陈越
web项目管理、web需求分析、web应用软件设计、web应用软件测试(2),knowledge,第6章,第2节,软件工程,浙江大学,陈越
概括本讲内容——质量保证（SQA），提出质量两概念（设计质量、按文档去实现），用户满意度的评价因素（如性价比）,knowledge,第6章,第2节,软件工程,浙江大学,陈越
软件质量的定义（需求一致、符合行业标准、需要具备的必备功能）,knowledge,第6章,第2节,软件工程,浙江大学,陈越
SQA活动（1 项目计划，2 参与者在整个过程中的行为，3 区分软件过程与软件工程活动是否一致等）,knowledge,第6章,第2节,软件工程,浙江大学,陈越
Software Review——缺陷放大模型，并举例没有Review的情况，将有无Review两组进行对比,knowledge,第6章,第2节,软件工程,浙江大学,陈越
举例美国formal  technical review(主持人、参与人、记录人必到，客户代表、技术代表),knowledge,第6章,第2节,软件工程,浙江大学,陈越
统计SQA的度量，提出软件工程的6 个Sigma作为标准方法（每1百万产品中允许的次品数），大概需要做到三步——定义、度量并获得数据、分析缺陷改进模型,knowledge,第6章,第2节,软件工程,浙江大学,陈越
软件质量特性——可靠性，给出计算公式，以及安全性的度量方法,knowledge,第6章,第2节,软件工程,浙江大学,陈越
质量管理——变更管理（第一准则：变更时时存在）、软件配置管理——软件配置（程序、文档数据）；基线管理,knowledge,第6章,第2节,软件工程,浙江大学,陈越
基线——规范管理流程，以SCI为进行说明,knowledge,第6章,第2节,软件工程,浙江大学,陈越
SCM过程——区分、版本控制、变更控制、配置、信息发布、以学院网站为例，说明实际问题（比如客户与开发团队的矛盾处理）,knowledge,第6章,第2节,软件工程,浙江大学,陈越
web项目管理、web需求分析、web应用软件设计、web应用软件测试(3),knowledge,第6章,第3节,软件工程,浙江大学,陈越
解释为何有项目延后——客户不满意、用户需求变更等,knowledge,第6章,第3节,软件工程,浙江大学,陈越
学生讨论，典型的项目延后，如何解决的,knowledge,第6章,第3节,软件工程,浙江大学,陈越
计划的主要原则——compartmentalization划分组织机构 、interdependency交互依赖、effort validation成果验证、定义责任、定义输出等,knowledge,第6章,第3节,软件工程,浙江大学,陈越
结合实例，解释demo的effort与delivery time的关系图、 Effort Allocation图（40%-50%前期、15%-20%编码、30%-40%测试集成）,knowledge,第6章,第3节,软件工程,浙江大学,陈越
结合实例，定义任务规模，基本概念，定义任务网络图,knowledge,第6章,第3节,软件工程,浙江大学,陈越
结合时间线表说明项目历时、结合自动工具画时间线表,knowledge,第6章,第3节,软件工程,浙江大学,陈越
讲解Schedule Tracking需要注意的几个要点——进展状态与实际计划是否有偏差、评审、编码阶段里程碑、测试集成阶段里程碑,knowledge,第6章,第3节,软件工程,浙江大学,陈越
讲解Earned Value Analysis(EVA)——进度到底如何，需要量化模型；如何计算Earned Value-1、Earned Value-2、Earned Value-3,knowledge,第6章,第3节,软件工程,浙江大学,陈越
web项目管理、web需求分析、web应用软件设计、web应用软件测试(4),knowledge,第6章,第4节,软件工程,浙江大学,陈越
基本概念之——解释为何有延后：期限不合适、用户需求变更等,knowledge,第6章,第4节,软件工程,浙江大学,陈越
基本概念之——做什么（评估历史数据、用增量模型、告诉客户期限问题等）,knowledge,第6章,第4节,软件工程,浙江大学,陈越
项目计划——基本准则（如交互依赖、成果验收、定义责任等）,knowledge,第6章,第4节,软件工程,浙江大学,陈越
讲解People与Effort两者间的关系——PNR曲线，结合实际情况解释,knowledge,第6章,第4节,软件工程,浙江大学,陈越
项目计划——划分出40-20-40规则；定义软件项目的任务集——策略（类型、程度等）；定义项目任务的拓扑图，关键路径的分析,knowledge,第6章,第4节,软件工程,浙江大学,陈越
项目计划——追踪计划的几个要点（周期开会、评估成果、决定项目里程碑是否完成等),knowledge,第6章,第4节,软件工程,浙江大学,陈越
Earned Value Analysis(EVA)的基本概念介绍，然后讲解Earned Value的决定因素（共3个）；关于EVA的分析，列举了 SPI、SV、CPI、CV等表达式,knowledge,第6章,第4节,软件工程,浙江大学,陈越
举例话题，由此来引入风险管理（分为被动与主动）；被动式风险管理的四个步骤；主动式风险管理的简单介绍（如正式的风险分析机制、组织方从根部进行纠正 ）,knowledge,第6章,第4节,软件工程,浙江大学,陈越
介绍软件风险的特点与风险类型，如特点；介绍风险认证（风险项目清单与风险成分分析）：风险项目清单；风险成分分析,knowledge,第6章,第4节,软件工程,浙江大学,陈越
讲解风险项目（又叫风险评估）的两种方式；然后介绍风险项目的4步骤；介绍风险的归并、监控与管理三者,knowledge,第6章,第4节,软件工程,浙江大学,陈越
web项目管理、web需求分析、web应用软件设计、web应用软件测试(5),knowledge,第6章,第5节,软件工程,浙江大学,陈越
风险管理中必须面对的4个：类型、可能性、影响、采取措施,knowledge,第6章,第5节,软件工程,浙江大学,陈越
被动式风险管理的应对式的4种处理方式；主动式风险管理（有一定预见性）特点介绍,knowledge,第6章,第5节,软件工程,浙江大学,陈越
风险管理的7条准则说明；风险管理的步骤；风险管理中的识别问题、评估风险需要注意的要点,knowledge,第6章,第5节,软件工程,浙江大学,陈越
风险表的讲解，建立风险表；风险的影响说明；风险发生后如何应对,knowledge,第6章,第5节,软件工程,浙江大学,陈越
依次介绍产品规模、客户方面、技术等几个方面导致的风险,knowledge,第6章,第5节,软件工程,浙江大学,陈越
风险信息的记录（通过风险表），如类型、原因、影响、概率等,knowledge,第6章,第5节,软件工程,浙江大学,陈越
由学生展开讨论：如何建立风险表,knowledge,第6章,第5节,软件工程,浙江大学,陈越
web项目管理、web需求分析、web应用软件设计、web应用软件测试(6),knowledge,第6章,第6节,软件工程,浙江大学,陈越
产品质量衡量的McCall三角讲解；以及基本概念介绍，包括质量度量的方法(如面向目标的度量方法)和指标，度量原则,knowledge,第6章,第6节,软件工程,浙江大学,陈越
数据的收集与分析（主要是基于功能、功能点的介绍）的一些注意事项,knowledge,第6章,第6节,软件工程,浙江大学,陈越
结合实际情况，说明面向对象的两种设计方式,knowledge,第6章,第6节,软件工程,浙江大学,陈越
讲软件过程与项目度量（为什么要进行软件过程与项目度量？两者的目的、实质意义与区别）,knowledge,第6章,第6节,软件工程,浙江大学,陈越
软件过程度量的详细讲解；过程度量的度量函数；软件项目度量的相关数据,knowledge,第6章,第6节,软件工程,浙江大学,陈越
"两类度量函数（面向规模度量【Size-oriented metrics, LOC】——基于代码行【line of code,LOC】的； 面向功能点度量【Function-oriented metrics, FP】），以及两种试题的优势劣势的对比；度量的类别——Object-oriented metrics 与WebApps metrics; 以及它们的一些评价指标",knowledge,第6章,第6节,软件工程,浙江大学,陈越
最后一章：项目计划与估算（项目计划的定义、意义、目标）,knowledge,第6章,第6节,软件工程,浙江大学,陈越
项目计划的分类，从不同角度划分（从功能角度划分：项目开发计划、SQI计划、SCM计划；从应用范围划分：项目计划、部门计划、团队计划、个人计划；从时间划分：年度计划、季度计划、周计划）,knowledge,第6章,第6节,软件工程,浙江大学,陈越
项目计划的内容，主要是项目计划与项目开发计划（范畴、哪些资源）资源、角色解析、任务状态等）； 以及项目计划的过程（分八步）,knowledge,第6章,第6节,软件工程,浙江大学,陈越
项目估算的大致内容和目标（研周期、开销成本、需要不同层次各多少人、资源估算、风险的分析,knowledge,第6章,第6节,软件工程,浙江大学,陈越
估算的技术3类（凭经验； 科学化分解+估算——大事化小、小事化了、按活动阶段估算;按经验模型进行估算),knowledge,第6章,第6节,软件工程,浙江大学,陈越
第01节,section,第01章,软件及软件工程的相关概念(1),软件工程,北京大学,王立福，孙艳春，刘学
第02节,section,第01章,软件及软件工程的相关概念(2),软件工程,北京大学,王立福，孙艳春，刘学
第03节,section,第01章,软件工程的相关概念(1),软件工程,北京大学,王立福，孙艳春，刘学
第04节,section,第01章,软件工程的相关概念(2),软件工程,北京大学,王立福，孙艳春，刘学
第01节,section,第02章,划分整体框架、过各分类：基本过程、支持过程和组织过程(1),软件工程,北京大学,王立福，孙艳春，刘学
第02节,section,第02章,划分整体框架、过各分类：基本过程、支持过程和组织过程(2),软件工程,北京大学,王立福，孙艳春，刘学
第03节,section,第02章,划分整体框架、过各分类：基本过程、支持过程和组织过程(3),软件工程,北京大学,王立福，孙艳春，刘学
第04节,section,第02章,划分整体框架、过各分类：基本过程、支持过程和组织过程(4),软件工程,北京大学,王立福，孙艳春，刘学
第01节,section,第03章,需求的概念、需求分析的概念与需求规约过程(1),软件工程,北京大学,王立福，孙艳春，刘学
第02节,section,第03章,软件设计、框架、模式、模块化、信息隐藏、功能独立、尺寸模块、重构、类、设计模型、模块独立、内聚、耦合、系统设计、数据设计、评估、数据流、映射、详细设计、UML、界面设计,软件工程,北京大学,王立福，孙艳春，刘学
第01节,section,第04章,使用结构化方法进行需求分析,软件工程,北京大学,王立福，孙艳春，刘学
第02节,section,第04章,使用结构化方法进行需求分析(2),软件工程,北京大学,王立福，孙艳春，刘学
第01节,section,第05章,结构化设计方法(1),软件工程,北京大学,王立福，孙艳春，刘学
第02节,section,第05章,结构化设计方法(2),软件工程,北京大学,王立福，孙艳春，刘学
第03节,section,第05章,结构化设计方法(3),软件工程,北京大学,王立福，孙艳春，刘学
第04节,section,第05章,结构化设计方法(4),软件工程,北京大学,王立福，孙艳春，刘学
第01节,section,第06章,敏捷软件开发(1),软件工程,北京大学,王立福，孙艳春，刘学
第02节,section,第06章,敏捷软件开发(2),软件工程,北京大学,王立福，孙艳春，刘学
第01节,section,第07章,面向对象方法、UML,软件工程,北京大学,王立福，孙艳春，刘学
第02节,section,第07章,面向对象方法、UML(2),软件工程,北京大学,王立福，孙艳春，刘学
